id,stopNumber,routeName
21879,1,PENZNCE-CRDFCEN-006B32
21880,2,PENZNCE-CRDFCEN-006B32
21881,3,PENZNCE-CRDFCEN-006B32
21882,4,PENZNCE-CRDFCEN-006B32
21883,5,PENZNCE-CRDFCEN-006B32
21884,6,PENZNCE-CRDFCEN-006B32
21885,7,PENZNCE-CRDFCEN-006B32
21886,8,PENZNCE-CRDFCEN-006B32
21887,9,PENZNCE-CRDFCEN-006B32
21888,10,PENZNCE-CRDFCEN-006B32
21889,11,PENZNCE-CRDFCEN-006B32
21890,12,PENZNCE-CRDFCEN-006B32
21891,13,PENZNCE-CRDFCEN-006B32
21892,14,PENZNCE-CRDFCEN-006B32
21893,15,PENZNCE-CRDFCEN-006B32
21894,16,PENZNCE-CRDFCEN-006B32
21895,17,PENZNCE-CRDFCEN-006B32
21896,18,PENZNCE-CRDFCEN-006B32
21897,19,PENZNCE-CRDFCEN-006B32
21898,20,PENZNCE-CRDFCEN-006B32
21899,21,PENZNCE-CRDFCEN-006B32
21900,22,PENZNCE-CRDFCEN-006B32
21901,23,PENZNCE-CRDFCEN-006B32
21902,24,PENZNCE-CRDFCEN-006B32
21903,25,PENZNCE-CRDFCEN-006B32
21904,26,PENZNCE-CRDFCEN-006B32
21905,27,PENZNCE-CRDFCEN-006B32
21906,28,PENZNCE-CRDFCEN-006B32
21907,29,PENZNCE-CRDFCEN-006B32
21908,30,PENZNCE-CRDFCEN-006B32
21909,31,PENZNCE-CRDFCEN-006B32
21910,0,PENZNCE-CRDFCEN-F6C6EB
21911,1,PENZNCE-CRDFCEN-F6C6EB
21912,2,PENZNCE-CRDFCEN-F6C6EB
21913,3,PENZNCE-CRDFCEN-F6C6EB
21914,4,PENZNCE-CRDFCEN-F6C6EB
21915,5,PENZNCE-CRDFCEN-F6C6EB
21916,6,PENZNCE-CRDFCEN-F6C6EB
21917,7,PENZNCE-CRDFCEN-F6C6EB
21918,8,PENZNCE-CRDFCEN-F6C6EB
21919,9,PENZNCE-CRDFCEN-F6C6EB
21920,10,PENZNCE-CRDFCEN-F6C6EB
21921,11,PENZNCE-CRDFCEN-F6C6EB
21922,12,PENZNCE-CRDFCEN-F6C6EB
21923,13,PENZNCE-CRDFCEN-F6C6EB
21924,14,PENZNCE-CRDFCEN-F6C6EB
21925,15,PENZNCE-CRDFCEN-F6C6EB
21926,16,PENZNCE-CRDFCEN-F6C6EB
21927,17,PENZNCE-CRDFCEN-F6C6EB
21928,18,PENZNCE-CRDFCEN-F6C6EB
21929,19,PENZNCE-CRDFCEN-F6C6EB
21930,20,PENZNCE-CRDFCEN-F6C6EB
21931,21,PENZNCE-CRDFCEN-F6C6EB
21932,22,PENZNCE-CRDFCEN-F6C6EB
21933,23,PENZNCE-CRDFCEN-F6C6EB
21934,24,PENZNCE-CRDFCEN-F6C6EB
21935,25,PENZNCE-CRDFCEN-F6C6EB
21936,26,PENZNCE-CRDFCEN-F6C6EB
21937,27,PENZNCE-CRDFCEN-F6C6EB
21938,28,PENZNCE-CRDFCEN-F6C6EB
21939,29,PENZNCE-CRDFCEN-F6C6EB
21940,30,PENZNCE-CRDFCEN-F6C6EB
21941,31,PENZNCE-CRDFCEN-F6C6EB
21942,0,TAUNTON-CRDFCEN-4D523C
21943,1,TAUNTON-CRDFCEN-4D523C
21944,2,TAUNTON-CRDFCEN-4D523C
21945,3,TAUNTON-CRDFCEN-4D523C
21946,4,TAUNTON-CRDFCEN-4D523C
21947,5,TAUNTON-CRDFCEN-4D523C
21948,6,TAUNTON-CRDFCEN-4D523C
21949,7,TAUNTON-CRDFCEN-4D523C
21950,8,TAUNTON-CRDFCEN-4D523C
21951,9,TAUNTON-CRDFCEN-4D523C
21952,10,TAUNTON-CRDFCEN-4D523C
21953,11,TAUNTON-CRDFCEN-4D523C
21954,12,TAUNTON-CRDFCEN-4D523C
21955,0,PENZNCE-CRDFCEN-EF5FCC
21956,1,PENZNCE-CRDFCEN-EF5FCC
21957,2,PENZNCE-CRDFCEN-EF5FCC
21958,3,PENZNCE-CRDFCEN-EF5FCC
21959,4,PENZNCE-CRDFCEN-EF5FCC
21960,5,PENZNCE-CRDFCEN-EF5FCC
21961,6,PENZNCE-CRDFCEN-EF5FCC
21962,7,PENZNCE-CRDFCEN-EF5FCC
21963,8,PENZNCE-CRDFCEN-EF5FCC
21964,9,PENZNCE-CRDFCEN-EF5FCC
21965,10,PENZNCE-CRDFCEN-EF5FCC
21966,11,PENZNCE-CRDFCEN-EF5FCC
21967,12,PENZNCE-CRDFCEN-EF5FCC
21968,13,PENZNCE-CRDFCEN-EF5FCC
21969,14,PENZNCE-CRDFCEN-EF5FCC
21970,15,PENZNCE-CRDFCEN-EF5FCC
21971,16,PENZNCE-CRDFCEN-EF5FCC
21972,17,PENZNCE-CRDFCEN-EF5FCC
21973,18,PENZNCE-CRDFCEN-EF5FCC
21974,19,PENZNCE-CRDFCEN-EF5FCC
21975,20,PENZNCE-CRDFCEN-EF5FCC
21976,21,PENZNCE-CRDFCEN-EF5FCC
21977,22,PENZNCE-CRDFCEN-EF5FCC
21978,23,PENZNCE-CRDFCEN-EF5FCC
21979,24,PENZNCE-CRDFCEN-EF5FCC
21980,25,PENZNCE-CRDFCEN-EF5FCC
21981,26,PENZNCE-CRDFCEN-EF5FCC
21982,27,PENZNCE-CRDFCEN-EF5FCC
21983,28,PENZNCE-CRDFCEN-EF5FCC
21984,29,PENZNCE-CRDFCEN-EF5FCC
21985,30,PENZNCE-CRDFCEN-EF5FCC
21986,0,PENZNCE-CRDFCEN-DAEC48
21987,1,PENZNCE-CRDFCEN-DAEC48
21988,2,PENZNCE-CRDFCEN-DAEC48
21989,3,PENZNCE-CRDFCEN-DAEC48
21990,4,PENZNCE-CRDFCEN-DAEC48
21991,5,PENZNCE-CRDFCEN-DAEC48
21992,6,PENZNCE-CRDFCEN-DAEC48
21993,7,PENZNCE-CRDFCEN-DAEC48
21994,8,PENZNCE-CRDFCEN-DAEC48
21995,9,PENZNCE-CRDFCEN-DAEC48
21996,10,PENZNCE-CRDFCEN-DAEC48
21997,11,PENZNCE-CRDFCEN-DAEC48
21998,12,PENZNCE-CRDFCEN-DAEC48
21999,13,PENZNCE-CRDFCEN-DAEC48
22000,14,PENZNCE-CRDFCEN-DAEC48
22001,15,PENZNCE-CRDFCEN-DAEC48
22002,16,PENZNCE-CRDFCEN-DAEC48
22003,17,PENZNCE-CRDFCEN-DAEC48
22004,18,PENZNCE-CRDFCEN-DAEC48
22005,19,PENZNCE-CRDFCEN-DAEC48
22006,20,PENZNCE-CRDFCEN-DAEC48
22007,21,PENZNCE-CRDFCEN-DAEC48
22008,22,PENZNCE-CRDFCEN-DAEC48
22009,23,PENZNCE-CRDFCEN-DAEC48
22010,24,PENZNCE-CRDFCEN-DAEC48
22011,25,PENZNCE-CRDFCEN-DAEC48
22012,26,PENZNCE-CRDFCEN-DAEC48
22013,27,PENZNCE-CRDFCEN-DAEC48
22014,28,PENZNCE-CRDFCEN-DAEC48
22015,29,PENZNCE-CRDFCEN-DAEC48
22016,30,PENZNCE-CRDFCEN-DAEC48
22017,31,PENZNCE-CRDFCEN-DAEC48
22018,32,PENZNCE-CRDFCEN-DAEC48
22019,33,PENZNCE-CRDFCEN-DAEC48
22020,34,PENZNCE-CRDFCEN-DAEC48
22021,35,PENZNCE-CRDFCEN-DAEC48
22022,0,REDHILL-RDNG4AB-891C27
22023,1,REDHILL-RDNG4AB-891C27
22024,2,REDHILL-RDNG4AB-891C27
22025,3,REDHILL-RDNG4AB-891C27
22026,4,REDHILL-RDNG4AB-891C27
22027,5,REDHILL-RDNG4AB-891C27
22028,6,REDHILL-RDNG4AB-891C27
22029,7,REDHILL-RDNG4AB-891C27
22030,8,REDHILL-RDNG4AB-891C27
22031,9,REDHILL-RDNG4AB-891C27
22032,10,REDHILL-RDNG4AB-891C27
22033,11,REDHILL-RDNG4AB-891C27
22034,12,REDHILL-RDNG4AB-891C27
22035,13,REDHILL-RDNG4AB-891C27
22036,14,REDHILL-RDNG4AB-891C27
22037,15,REDHILL-RDNG4AB-891C27
22038,16,REDHILL-RDNG4AB-891C27
22039,0,REDHILL-RDNGSTN-3E065A
22040,1,REDHILL-RDNGSTN-3E065A
22041,2,REDHILL-RDNGSTN-3E065A
22042,3,REDHILL-RDNGSTN-3E065A
22043,4,REDHILL-RDNGSTN-3E065A
22044,5,REDHILL-RDNGSTN-3E065A
22045,6,REDHILL-RDNGSTN-3E065A
22046,7,REDHILL-RDNGSTN-3E065A
22047,8,REDHILL-RDNGSTN-3E065A
22048,9,REDHILL-RDNGSTN-3E065A
22049,10,REDHILL-RDNGSTN-3E065A
22050,11,REDHILL-RDNGSTN-3E065A
22051,12,REDHILL-RDNGSTN-3E065A
22052,13,REDHILL-RDNGSTN-3E065A
22053,14,REDHILL-RDNGSTN-3E065A
22054,15,REDHILL-RDNGSTN-3E065A
22055,16,REDHILL-RDNGSTN-3E065A
22056,0,BNBR-DIDCOTP-819D95
22057,1,BNBR-DIDCOTP-819D95
22058,2,BNBR-DIDCOTP-819D95
22059,3,BNBR-DIDCOTP-819D95
22060,4,BNBR-DIDCOTP-819D95
22061,5,BNBR-DIDCOTP-819D95
22062,6,BNBR-DIDCOTP-819D95
22063,7,BNBR-DIDCOTP-819D95
22064,8,BNBR-DIDCOTP-819D95
22065,0,BNBR-DIDCOTP-2F93BF
22066,1,BNBR-DIDCOTP-2F93BF
22067,2,BNBR-DIDCOTP-2F93BF
22068,3,BNBR-DIDCOTP-2F93BF
22069,4,BNBR-DIDCOTP-2F93BF
22070,5,BNBR-DIDCOTP-2F93BF
22071,6,BNBR-DIDCOTP-2F93BF
22072,7,BNBR-DIDCOTP-2F93BF
22073,0,BNBR-RDNGSTN-C2306F
22074,1,BNBR-RDNGSTN-C2306F
22075,2,BNBR-RDNGSTN-C2306F
22076,3,BNBR-RDNGSTN-C2306F
22077,4,BNBR-RDNGSTN-C2306F
22078,5,BNBR-RDNGSTN-C2306F
22079,6,BNBR-RDNGSTN-C2306F
22080,7,BNBR-RDNGSTN-C2306F
22081,8,BNBR-RDNGSTN-C2306F
22082,9,BNBR-RDNGSTN-C2306F
22083,10,BNBR-RDNGSTN-C2306F
22084,11,BNBR-RDNGSTN-C2306F
22085,12,BNBR-RDNGSTN-C2306F
22086,0,BNBR-DIDCOTP-91BC1A
22087,1,BNBR-DIDCOTP-91BC1A
22088,2,BNBR-DIDCOTP-91BC1A
22089,3,BNBR-DIDCOTP-91BC1A
22090,4,BNBR-DIDCOTP-91BC1A
22091,5,BNBR-DIDCOTP-91BC1A
22092,0,SHALFD-RDNG4AB-D6486F
22093,1,SHALFD-RDNG4AB-D6486F
22094,2,SHALFD-RDNG4AB-D6486F
22095,3,SHALFD-RDNG4AB-D6486F
22096,4,SHALFD-RDNG4AB-D6486F
22097,5,SHALFD-RDNG4AB-D6486F
22098,6,SHALFD-RDNG4AB-D6486F
22099,7,SHALFD-RDNG4AB-D6486F
22100,8,SHALFD-RDNG4AB-D6486F
22101,9,SHALFD-RDNG4AB-D6486F
22102,10,SHALFD-RDNG4AB-D6486F
22103,0,REDHILL-RDNG4AB-3BBEEF
22104,1,REDHILL-RDNG4AB-3BBEEF
22105,2,REDHILL-RDNG4AB-3BBEEF
22106,3,REDHILL-RDNG4AB-3BBEEF
22107,4,REDHILL-RDNG4AB-3BBEEF
22108,5,REDHILL-RDNG4AB-3BBEEF
22109,6,REDHILL-RDNG4AB-3BBEEF
22110,7,REDHILL-RDNG4AB-3BBEEF
22111,8,REDHILL-RDNG4AB-3BBEEF
22112,9,REDHILL-RDNG4AB-3BBEEF
22113,10,REDHILL-RDNG4AB-3BBEEF
22114,11,REDHILL-RDNG4AB-3BBEEF
22115,12,REDHILL-RDNG4AB-3BBEEF
22116,13,REDHILL-RDNG4AB-3BBEEF
22117,14,REDHILL-RDNG4AB-3BBEEF
22118,15,REDHILL-RDNG4AB-3BBEEF
22119,16,REDHILL-RDNG4AB-3BBEEF
22120,17,REDHILL-RDNG4AB-3BBEEF
22121,0,BNBR-DIDCOTP-0C31F6
22122,1,BNBR-DIDCOTP-0C31F6
22123,2,BNBR-DIDCOTP-0C31F6
22124,3,BNBR-DIDCOTP-0C31F6
22125,4,BNBR-DIDCOTP-0C31F6
22126,5,BNBR-DIDCOTP-0C31F6
22127,6,BNBR-DIDCOTP-0C31F6
22128,0,REDHILL-RDNG4AB-B74FFD
22129,1,REDHILL-RDNG4AB-B74FFD
22130,2,REDHILL-RDNG4AB-B74FFD
22131,3,REDHILL-RDNG4AB-B74FFD
22132,4,REDHILL-RDNG4AB-B74FFD
22133,5,REDHILL-RDNG4AB-B74FFD
22134,6,REDHILL-RDNG4AB-B74FFD
22135,7,REDHILL-RDNG4AB-B74FFD
22136,8,REDHILL-RDNG4AB-B74FFD
22137,9,REDHILL-RDNG4AB-B74FFD
22138,10,REDHILL-RDNG4AB-B74FFD
22139,11,REDHILL-RDNG4AB-B74FFD
22140,12,REDHILL-RDNG4AB-B74FFD
22141,13,REDHILL-RDNG4AB-B74FFD
22142,14,REDHILL-RDNG4AB-B74FFD
22143,15,REDHILL-RDNG4AB-B74FFD
22144,16,REDHILL-RDNG4AB-B74FFD
22145,17,REDHILL-RDNG4AB-B74FFD
22146,0,GUILDFD-RDNG4AB-A6ED95
22147,1,GUILDFD-RDNG4AB-A6ED95
22148,2,GUILDFD-RDNG4AB-A6ED95
22149,3,GUILDFD-RDNG4AB-A6ED95
22150,4,GUILDFD-RDNG4AB-A6ED95
22151,5,GUILDFD-RDNG4AB-A6ED95
22152,6,GUILDFD-RDNG4AB-A6ED95
22153,7,GUILDFD-RDNG4AB-A6ED95
22154,8,GUILDFD-RDNG4AB-A6ED95
22155,9,GUILDFD-RDNG4AB-A6ED95
22156,0,FRATTON-GLOSTER-807874
22157,1,FRATTON-GLOSTER-807874
22158,2,FRATTON-GLOSTER-807874
22159,3,FRATTON-GLOSTER-807874
22160,4,FRATTON-GLOSTER-807874
22161,5,FRATTON-GLOSTER-807874
22162,6,FRATTON-GLOSTER-807874
22163,7,FRATTON-GLOSTER-807874
22164,8,FRATTON-GLOSTER-807874
22165,9,FRATTON-GLOSTER-807874
22166,10,FRATTON-GLOSTER-807874
22167,11,FRATTON-GLOSTER-807874
22168,12,FRATTON-GLOSTER-807874
22169,13,FRATTON-GLOSTER-807874
22170,14,FRATTON-GLOSTER-807874
22171,15,FRATTON-GLOSTER-807874
22172,16,FRATTON-GLOSTER-807874
22173,17,FRATTON-GLOSTER-807874
22174,18,FRATTON-GLOSTER-807874
22175,19,FRATTON-GLOSTER-807874
22176,20,FRATTON-GLOSTER-807874
22177,21,FRATTON-GLOSTER-807874
22178,22,FRATTON-GLOSTER-807874
22179,0,WEYMTH-BRSTPWY-6C25AE
22180,1,WEYMTH-BRSTPWY-6C25AE
22181,2,WEYMTH-BRSTPWY-6C25AE
22182,3,WEYMTH-BRSTPWY-6C25AE
22183,4,WEYMTH-BRSTPWY-6C25AE
22184,5,WEYMTH-BRSTPWY-6C25AE
22185,6,WEYMTH-BRSTPWY-6C25AE
22186,7,WEYMTH-BRSTPWY-6C25AE
22187,8,WEYMTH-BRSTPWY-6C25AE
22188,9,WEYMTH-BRSTPWY-6C25AE
22189,10,WEYMTH-BRSTPWY-6C25AE
22190,11,WEYMTH-BRSTPWY-6C25AE
22191,12,WEYMTH-BRSTPWY-6C25AE
22192,13,WEYMTH-BRSTPWY-6C25AE
22193,14,WEYMTH-BRSTPWY-6C25AE
22194,15,WEYMTH-BRSTPWY-6C25AE
22195,16,WEYMTH-BRSTPWY-6C25AE
22196,17,WEYMTH-BRSTPWY-6C25AE
22197,18,WEYMTH-BRSTPWY-6C25AE
22198,19,WEYMTH-BRSTPWY-6C25AE
22199,20,WEYMTH-BRSTPWY-6C25AE
22200,21,WEYMTH-BRSTPWY-6C25AE
22201,0,REDHILL-RDNG4AB-0AB0A9
22202,1,REDHILL-RDNG4AB-0AB0A9
22203,2,REDHILL-RDNG4AB-0AB0A9
22204,3,REDHILL-RDNG4AB-0AB0A9
22205,4,REDHILL-RDNG4AB-0AB0A9
22206,5,REDHILL-RDNG4AB-0AB0A9
22207,6,REDHILL-RDNG4AB-0AB0A9
22208,7,REDHILL-RDNG4AB-0AB0A9
22209,8,REDHILL-RDNG4AB-0AB0A9
22210,9,REDHILL-RDNG4AB-0AB0A9
22211,10,REDHILL-RDNG4AB-0AB0A9
22212,11,REDHILL-RDNG4AB-0AB0A9
22213,12,REDHILL-RDNG4AB-0AB0A9
22214,13,REDHILL-RDNG4AB-0AB0A9
22215,14,REDHILL-RDNG4AB-0AB0A9
22216,0,SOTON-GTMLVRN-8592B4
22217,1,SOTON-GTMLVRN-8592B4
22218,2,SOTON-GTMLVRN-8592B4
22219,3,SOTON-GTMLVRN-8592B4
22220,4,SOTON-GTMLVRN-8592B4
22221,5,SOTON-GTMLVRN-8592B4
22222,6,SOTON-GTMLVRN-8592B4
22223,7,SOTON-GTMLVRN-8592B4
22224,8,SOTON-GTMLVRN-8592B4
22225,9,SOTON-GTMLVRN-8592B4
22226,10,SOTON-GTMLVRN-8592B4
22227,11,SOTON-GTMLVRN-8592B4
22228,12,SOTON-GTMLVRN-8592B4
22229,13,SOTON-GTMLVRN-8592B4
22230,14,SOTON-GTMLVRN-8592B4
22231,15,SOTON-GTMLVRN-8592B4
22232,16,SOTON-GTMLVRN-8592B4
22233,17,SOTON-GTMLVRN-8592B4
22234,18,SOTON-GTMLVRN-8592B4
22235,19,SOTON-GTMLVRN-8592B4
22236,20,SOTON-GTMLVRN-8592B4
22237,21,SOTON-GTMLVRN-8592B4
22238,22,SOTON-GTMLVRN-8592B4
22239,23,SOTON-GTMLVRN-8592B4
22240,24,SOTON-GTMLVRN-8592B4
22241,0,REDHILL-RDNG4AB-3F9A04
22242,1,REDHILL-RDNG4AB-3F9A04
22243,2,REDHILL-RDNG4AB-3F9A04
22244,3,REDHILL-RDNG4AB-3F9A04
22245,4,REDHILL-RDNG4AB-3F9A04
22246,5,REDHILL-RDNG4AB-3F9A04
22247,6,REDHILL-RDNG4AB-3F9A04
22248,7,REDHILL-RDNG4AB-3F9A04
22249,8,REDHILL-RDNG4AB-3F9A04
22250,9,REDHILL-RDNG4AB-3F9A04
22251,10,REDHILL-RDNG4AB-3F9A04
22252,11,REDHILL-RDNG4AB-3F9A04
22253,12,REDHILL-RDNG4AB-3F9A04
22254,13,REDHILL-RDNG4AB-3F9A04
22255,14,REDHILL-RDNG4AB-3F9A04
22256,0,WEYMTH-GLOSTER-FB9AF3
22257,1,WEYMTH-GLOSTER-FB9AF3
22258,2,WEYMTH-GLOSTER-FB9AF3
22259,3,WEYMTH-GLOSTER-FB9AF3
22260,4,WEYMTH-GLOSTER-FB9AF3
22261,5,WEYMTH-GLOSTER-FB9AF3
22262,6,WEYMTH-GLOSTER-FB9AF3
22263,7,WEYMTH-GLOSTER-FB9AF3
22264,8,WEYMTH-GLOSTER-FB9AF3
22265,9,WEYMTH-GLOSTER-FB9AF3
22266,10,WEYMTH-GLOSTER-FB9AF3
22267,11,WEYMTH-GLOSTER-FB9AF3
22268,12,WEYMTH-GLOSTER-FB9AF3
22269,13,WEYMTH-GLOSTER-FB9AF3
22270,14,WEYMTH-GLOSTER-FB9AF3
22271,15,WEYMTH-GLOSTER-FB9AF3
22272,16,WEYMTH-GLOSTER-FB9AF3
22273,17,WEYMTH-GLOSTER-FB9AF3
22274,18,WEYMTH-GLOSTER-FB9AF3
22275,19,WEYMTH-GLOSTER-FB9AF3
22276,20,WEYMTH-GLOSTER-FB9AF3
22277,21,WEYMTH-GLOSTER-FB9AF3
22278,22,WEYMTH-GLOSTER-FB9AF3
22279,23,WEYMTH-GLOSTER-FB9AF3
22280,24,WEYMTH-GLOSTER-FB9AF3
22281,0,WEYMTH-FILTNEW-D0EBE3
22282,1,WEYMTH-FILTNEW-D0EBE3
22283,2,WEYMTH-FILTNEW-D0EBE3
22284,3,WEYMTH-FILTNEW-D0EBE3
22285,4,WEYMTH-FILTNEW-D0EBE3
22286,5,WEYMTH-FILTNEW-D0EBE3
22287,6,WEYMTH-FILTNEW-D0EBE3
22288,7,WEYMTH-FILTNEW-D0EBE3
22289,8,WEYMTH-FILTNEW-D0EBE3
22290,9,WEYMTH-FILTNEW-D0EBE3
22291,10,WEYMTH-FILTNEW-D0EBE3
22292,11,WEYMTH-FILTNEW-D0EBE3
22293,12,WEYMTH-FILTNEW-D0EBE3
22294,13,WEYMTH-FILTNEW-D0EBE3
22295,14,WEYMTH-FILTNEW-D0EBE3
22296,15,WEYMTH-FILTNEW-D0EBE3
22297,16,WEYMTH-FILTNEW-D0EBE3
22298,17,WEYMTH-FILTNEW-D0EBE3
22299,18,WEYMTH-FILTNEW-D0EBE3
22300,19,WEYMTH-FILTNEW-D0EBE3
22301,20,WEYMTH-FILTNEW-D0EBE3
22302,21,WEYMTH-FILTNEW-D0EBE3
22303,22,WEYMTH-FILTNEW-D0EBE3
22304,0,SHALFD-RDNGSTN-3B0FF4
22305,1,SHALFD-RDNGSTN-3B0FF4
22306,2,SHALFD-RDNGSTN-3B0FF4
22307,3,SHALFD-RDNGSTN-3B0FF4
22308,4,SHALFD-RDNGSTN-3B0FF4
22309,5,SHALFD-RDNGSTN-3B0FF4
22310,6,SHALFD-RDNGSTN-3B0FF4
22311,7,SHALFD-RDNGSTN-3B0FF4
22312,8,SHALFD-RDNGSTN-3B0FF4
22313,9,SHALFD-RDNGSTN-3B0FF4
22314,0,BNBR-DIDCOTP-C65CB4
22315,1,BNBR-DIDCOTP-C65CB4
22316,2,BNBR-DIDCOTP-C65CB4
22317,3,BNBR-DIDCOTP-C65CB4
22318,4,BNBR-DIDCOTP-C65CB4
22319,5,BNBR-DIDCOTP-C65CB4
22320,6,BNBR-DIDCOTP-C65CB4
22321,0,GTWK-RDNGSTN-5F31D4
22322,1,GTWK-RDNGSTN-5F31D4
22323,2,GTWK-RDNGSTN-5F31D4
22324,3,GTWK-RDNGSTN-5F31D4
22325,4,GTWK-RDNGSTN-5F31D4
22326,5,GTWK-RDNGSTN-5F31D4
22327,6,GTWK-RDNGSTN-5F31D4
22328,7,GTWK-RDNGSTN-5F31D4
22329,8,GTWK-RDNGSTN-5F31D4
22330,9,GTWK-RDNGSTN-5F31D4
22331,10,GTWK-RDNGSTN-5F31D4
22332,11,GTWK-RDNGSTN-5F31D4
22333,12,GTWK-RDNGSTN-5F31D4
22334,13,GTWK-RDNGSTN-5F31D4
22335,14,GTWK-RDNGSTN-5F31D4
22336,15,GTWK-RDNGSTN-5F31D4
22337,16,GTWK-RDNGSTN-5F31D4
22338,17,GTWK-RDNGSTN-5F31D4
22339,18,GTWK-RDNGSTN-5F31D4
22340,0,WEYMTH-BRSTLTM-AD2B42
22341,1,WEYMTH-BRSTLTM-AD2B42
22342,2,WEYMTH-BRSTLTM-AD2B42
22343,3,WEYMTH-BRSTLTM-AD2B42
22344,4,WEYMTH-BRSTLTM-AD2B42
22345,5,WEYMTH-BRSTLTM-AD2B42
22346,6,WEYMTH-BRSTLTM-AD2B42
22347,7,WEYMTH-BRSTLTM-AD2B42
22348,8,WEYMTH-BRSTLTM-AD2B42
22349,9,WEYMTH-BRSTLTM-AD2B42
22350,10,WEYMTH-BRSTLTM-AD2B42
22351,11,WEYMTH-BRSTLTM-AD2B42
22352,12,WEYMTH-BRSTLTM-AD2B42
22353,13,WEYMTH-BRSTLTM-AD2B42
22354,14,WEYMTH-BRSTLTM-AD2B42
22355,15,WEYMTH-BRSTLTM-AD2B42
22356,16,WEYMTH-BRSTLTM-AD2B42
22357,17,WEYMTH-BRSTLTM-AD2B42
22358,18,WEYMTH-BRSTLTM-AD2B42
22359,19,WEYMTH-BRSTLTM-AD2B42
22360,0,SLSBRY-WORCSFS-AF044B
22361,1,SLSBRY-WORCSFS-AF044B
22362,2,SLSBRY-WORCSFS-AF044B
22363,3,SLSBRY-WORCSFS-AF044B
22364,4,SLSBRY-WORCSFS-AF044B
22365,5,SLSBRY-WORCSFS-AF044B
22366,6,SLSBRY-WORCSFS-AF044B
22367,7,SLSBRY-WORCSFS-AF044B
22368,8,SLSBRY-WORCSFS-AF044B
22369,9,SLSBRY-WORCSFS-AF044B
22370,10,SLSBRY-WORCSFS-AF044B
22371,11,SLSBRY-WORCSFS-AF044B
22372,12,SLSBRY-WORCSFS-AF044B
22373,13,SLSBRY-WORCSFS-AF044B
22374,14,SLSBRY-WORCSFS-AF044B
22375,15,SLSBRY-WORCSFS-AF044B
22376,16,SLSBRY-WORCSFS-AF044B
22377,17,SLSBRY-WORCSFS-AF044B
22378,18,SLSBRY-WORCSFS-AF044B
22379,19,SLSBRY-WORCSFS-AF044B
22380,20,SLSBRY-WORCSFS-AF044B
22381,0,WEYMTH-BRSTLTM-D73D72
22382,1,WEYMTH-BRSTLTM-D73D72
22383,2,WEYMTH-BRSTLTM-D73D72
22384,3,WEYMTH-BRSTLTM-D73D72
22385,4,WEYMTH-BRSTLTM-D73D72
22386,5,WEYMTH-BRSTLTM-D73D72
22387,6,WEYMTH-BRSTLTM-D73D72
22388,7,WEYMTH-BRSTLTM-D73D72
22389,8,WEYMTH-BRSTLTM-D73D72
22390,9,WEYMTH-BRSTLTM-D73D72
22391,10,WEYMTH-BRSTLTM-D73D72
22392,11,WEYMTH-BRSTLTM-D73D72
22393,12,WEYMTH-BRSTLTM-D73D72
22394,13,WEYMTH-BRSTLTM-D73D72
22395,14,WEYMTH-BRSTLTM-D73D72
22396,15,WEYMTH-BRSTLTM-D73D72
22397,16,WEYMTH-BRSTLTM-D73D72
22398,17,WEYMTH-BRSTLTM-D73D72
22399,0,SLSBRY-BRSTLTM-DD6DD4
22400,1,SLSBRY-BRSTLTM-DD6DD4
22401,2,SLSBRY-BRSTLTM-DD6DD4
22402,3,SLSBRY-BRSTLTM-DD6DD4
22403,4,SLSBRY-BRSTLTM-DD6DD4
22404,5,SLSBRY-BRSTLTM-DD6DD4
22405,6,SLSBRY-BRSTLTM-DD6DD4
22406,7,SLSBRY-BRSTLTM-DD6DD4
22407,8,SLSBRY-BRSTLTM-DD6DD4
22408,9,SLSBRY-BRSTLTM-DD6DD4
22409,10,SLSBRY-BRSTLTM-DD6DD4
22410,11,SLSBRY-BRSTLTM-DD6DD4
22411,0,SLOUGH-WINDSEC-02ED44
22412,1,SLOUGH-WINDSEC-02ED44
22413,0,BRSTLTM-WSMARE-40DC69
22414,1,BRSTLTM-WSMARE-40DC69
22415,2,BRSTLTM-WSMARE-40DC69
22416,3,BRSTLTM-WSMARE-40DC69
22417,4,BRSTLTM-WSMARE-40DC69
22418,0,SVRNBCH-WSMARE-011A04
22419,1,SVRNBCH-WSMARE-011A04
22420,2,SVRNBCH-WSMARE-011A04
22421,3,SVRNBCH-WSMARE-011A04
22422,4,SVRNBCH-WSMARE-011A04
22423,5,SVRNBCH-WSMARE-011A04
22424,6,SVRNBCH-WSMARE-011A04
22425,7,SVRNBCH-WSMARE-011A04
22426,8,SVRNBCH-WSMARE-011A04
22427,9,SVRNBCH-WSMARE-011A04
22428,10,SVRNBCH-WSMARE-011A04
22429,11,SVRNBCH-WSMARE-011A04
22430,12,SVRNBCH-WSMARE-011A04
22431,13,SVRNBCH-WSMARE-011A04
22432,14,SVRNBCH-WSMARE-011A04
22433,15,SVRNBCH-WSMARE-011A04
22434,16,SVRNBCH-WSMARE-011A04
22435,17,SVRNBCH-WSMARE-011A04
22436,0,AVONMTH-WSMARE-7396F5
22437,1,AVONMTH-WSMARE-7396F5
22438,2,AVONMTH-WSMARE-7396F5
22439,3,AVONMTH-WSMARE-7396F5
22440,4,AVONMTH-WSMARE-7396F5
